Id,Visiting team,Hosting team,étape,transport,emissions_kg_co2,travel_time_seconds,distance_km,alternative_emissions_kg_co2,alternative_emissions_kg_co2_wo_empty_bus,alternative_travel_time_seconds,alternative_distance_km,alternative_emissions_kg_co2_scenario<3,alternative_emissions_kg_co2_wo_empty_bus_scenario<3,alternative_travel_time_seconds_scenario<3,alternative_distance_km_scenario<3,alternative_emissions_kg_co2_scenario<6,alternative_emissions_kg_co2_wo_empty_bus_scenario<6,alternative_travel_time_seconds_scenario<6,alternative_distance_km_scenario<6
125,Angers,Lens,retour,avion,5420.743355397664,6039.0,478.3612185287994,1529.5659409999998,789.128441,15597.0,452.087,1529.5659409999998,789.128441,15597.0,452.087,1529.5659409999998,789.128441,15597.0,452.087
126,Saint-Étienne,Lens,aller,avion,6821.411736951395,6168.0,617.1517098130695,1633.010158,538.698658,19535.0,627.332,6821.411736951395,5727.100236951395,6168.0,617.1517098130695,1633.010158,538.698658,19535.0,627.332
126,Saint-Étienne,Lens,retour,avion,6821.411736951395,6168.0,617.1517098130695,1633.010158,538.698658,19535.0,627.332,6821.411736951395,5727.100236951395,6168.0,617.1517098130695,1633.010158,538.698658,19535.0,627.332
127,Paris Saint-Germain,Marseille,aller,avion,7552.063604539115,8136.0,721.3720865001386,1300.1595479999999,106.051548,14266.0,681.44,1300.1595479999999,106.051548,14266.0,681.44,1300.1595479999999,106.051548,14266.0,681.44
127,Paris Saint-Germain,Marseille,retour,avion,7552.063604539115,8136.0,721.3720865001386,1300.1595479999999,106.051548,14266.0,681.44,1300.1595479999999,106.051548,14266.0,681.44,1300.1595479999999,106.051548,14266.0,681.44
128,Monaco,Marseille,aller,bus,348.30899999999997,9029.0,232.206,348.30899999999997,348.30899999999997,9029.0,232.206,348.30899999999997,348.30899999999997,9029.0,232.206,348.30899999999997,348.30899999999997,9029.0,232.206
128,Monaco,Marseille,retour,bus,348.30899999999997,9029.0,232.206,348.30899999999997,348.30899999999997,9029.0,232.206,348.30899999999997,348.30899999999997,9029.0,232.206,348.30899999999997,348.30899999999997,9029.0,232.206
129,Brest,Marseille,aller,avion,10209.295493587704,7835.0,973.5493711326847,2508.687368,578.514368,30340.0,1205.491,10209.295493587704,8279.122493587704,7835.0,973.5493711326847,10209.295493587704,8279.122493587704,7835.0,973.5493711326847
129,Brest,Marseille,retour,avion,10209.295493587704,7835.0,973.5493711326847,2508.687368,578.514368,30340.0,1205.491,10209.295493587704,8279.122493587704,7835.0,973.5493711326847,10209.295493587704,8279.122493587704,7835.0,973.5493711326847
130,Lille,Marseille,aller,avion,8937.831436323992,7204.0,851.2640114813458,2094.415186,582.0176859999999,19225.0,881.0129999999999,8937.831436323992,7425.433936323992,7204.0,851.2640114813458,2094.415186,582.0176859999999,19225.0,881.0129999999999
130,Lille,Marseille,retour,avion,8937.831436323992,7204.0,851.2640114813458,2094.415186,582.0176859999999,19225.0,881.0129999999999,8937.831436323992,7425.433936323992,7204.0,851.2640114813458,2094.415186,582.0176859999999,19225.0,881.0129999999999
131,Nice,Marseille,aller,bus,310.131,7547.0,206.754,310.131,310.131,7547.0,206.754,310.131,310.131,7547.0,206.754,310.131,310.131,7547.0,206.754
131,Nice,Marseille,retour,bus,310.131,7547.0,206.754,310.131,310.131,7547.0,206.754,310.131,310.131,7547.0,206.754,310.131,310.131,7547.0,206.754
132,Lyon,Marseille,aller,avion,4014.926663154364,5073.0,299.0809317600986,565.7755099999999,68.66050999999999,9651.0,313.831,565.7755099999999,68.66050999999999,9651.0,313.831,565.7755099999999,68.66050999999999,9651.0,313.831
132,Lyon,Marseille,retour,avion,4014.926663154364,5073.0,299.0809317600986,565.7755099999999,68.66050999999999,9651.0,313.831,565.7755099999999,68.66050999999999,9651.0,313.831,565.7755099999999,68.66050999999999,9651.0,313.831
133,Lens,Marseille,aller,avion,8952.168436323993,8471.0,879.9750114813457,2057.6331999999998,573.9652,20970.0,850.188,8952.168436323993,7468.500436323992,8471.0,879.9750114813457,2057.6331999999998,573.9652,20970.0,850.188
133,Lens,Marseille,retour,avion,8952.168436323993,8471.0,879.9750114813457,2057.6331999999998,573.9652,20970.0,850.188,8952.168436323993,7468.500436323992,8471.0,879.9750114813457,2057.6331999999998,573.9652,20970.0,850.188
134,Marseille,Marseille,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Marseille,Marseille,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Reims,Marseille,aller,avion,7935.314050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998,7935.314050109905,6707.582050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998
135,Reims,Marseille,retour,avion,7935.314050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998,7935.314050109905,6707.582050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998
136,Rennes,Marseille,aller,avion,8529.03767922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003,8529.03767922896,6973.03367922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003
136,Rennes,Marseille,retour,avion,8529.03767922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003,8529.03767922896,6973.03367922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003
137,Toulouse,Marseille,aller,avion,4524.172125372093,5545.0,361.4662901141278,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772
137,Toulouse,Marseille,retour,avion,4524.172125372093,5545.0,361.4662901141278,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772
138,Montpellier,Marseille,aller,bus,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474
138,Montpellier,Marseille,retour,bus,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474
139,Strasbourg,Marseille,aller,avion,7149.026647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316,7149.026647227693,5940.185647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316
139,Strasbourg,Marseille,retour,avion,7149.026647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316,7149.026647227693,5940.185647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316
140,Nantes,Marseille,aller,avion,8353.489614885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254,8353.489614885853,6859.965114885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254
140,Nantes,Marseille,retour,avion,8353.489614885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254,8353.489614885853,6859.965114885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254
141,Le Havre,Marseille,aller,avion,8709.181716437943,7691.0,834.3081965245794,2136.777535,683.195035,25094.0,862.829,8709.181716437943,7255.599216437942,7691.0,834.3081965245794,2136.777535,683.195035,25094.0,862.829
141,Le Havre,Marseille,retour,avion,8709.181716437943,7691.0,834.3081965245794,2136.777535,683.195035,25094.0,862.829,8709.181716437943,7255.599216437942,7691.0,834.3081965245794,2136.777535,683.195035,25094.0,862.829
142,Auxerre,Marseille,aller,avion,6232.194801431993,6315.0,553.2687463895124,1045.374552,115.037052,20672.0,821.7410000000001,6232.194801431993,5301.857301431994,6315.0,553.2687463895124,1045.374552,115.037052,20672.0,821.7410000000001
142,Auxerre,Marseille,retour,avion,6232.194801431993,6315.0,553.2687463895124,1045.374552,115.037052,20672.0,821.7410000000001,6232.194801431993,5301.857301431994,6315.0,553.2687463895124,1045.374552,115.037052,20672.0,821.7410000000001
143,Angers,Marseille,aller,avion,7552.768049720534,7074.0,689.3540417663808,3397.801253,2026.565753,22505.0,953.485,7552.768049720534,6181.532549720534,7074.0,689.3540417663808,3397.801253,2026.565753,22505.0,953.485
143,Angers,Marseille,retour,avion,7552.768049720534,7074.0,689.3540417663808,3397.801253,2026.565753,22505.0,953.485,7552.768049720534,6181.532549720534,7074.0,689.3540417663808,3397.801253,2026.565753,22505.0,953.485
144,Saint-Étienne,Marseille,aller,avion,3947.755038618932,4883.0,292.58245138257723,557.789984,51.251984,10897.0,347.226,557.789984,51.251984,10897.0,347.226,557.789984,51.251984,10897.0,347.226
144,Saint-Étienne,Marseille,retour,avion,3947.755038618932,4883.0,292.58245138257723,557.789984,51.251984,10897.0,347.226,557.789984,51.251984,10897.0,347.226,557.789984,51.251984,10897.0,347.226
145,Paris Saint-Germain,Reims,aller,bus,224.664,5986.0,149.776,266.324434,41.660433999999995,5247.0,146.223,266.324434,41.660433999999995,5247.0,146.223,266.324434,41.660433999999995,5247.0,146.223
145,Paris Saint-Germain,Reims,retour,bus,224.664,5986.0,149.776,266.324434,41.660433999999995,5247.0,146.223,266.324434,41.660433999999995,5247.0,146.223,266.324434,41.660433999999995,5247.0,146.223
146,Monaco,Reims,aller,avion,8328.934712588813,9150.0,813.9993320818651,4846.420808,3358.666808,32449.0,1006.035,8328.934712588813,6841.180712588814,9150.0,813.9993320818651,8328.934712588813,6841.180712588814,9150.0,813.9993320818651
146,Monaco,Reims,retour,avion,8328.934712588813,9150.0,813.9993320818651,4846.420808,3358.666808,32449.0,1006.035,8328.934712588813,6841.180712588814,9150.0,813.9993320818651,8328.934712588813,6841.180712588814,9150.0,813.9993320818651
147,Brest,Reims,aller,avion,7086.585125849135,7194.0,676.2807594787345,1086.3315,1086.3315,25040.0,724.221,7086.585125849135,6000.253625849135,7194.0,676.2807594787345,1086.3315,1086.3315,25040.0,724.221
147,Brest,Reims,retour,avion,7086.585125849135,7194.0,676.2807594787345,1086.3315,1086.3315,25040.0,724.221,7086.585125849135,6000.253625849135,7194.0,676.2807594787345,1086.3315,1086.3315,25040.0,724.221
148,Lille,Reims,aller,bus,305.1465,7193.0,203.431,305.1465,305.1465,7193.0,203.431,305.1465,305.1465,7193.0,203.431,305.1465,305.1465,7193.0,203.431
148,Lille,Reims,retour,bus,305.1465,7193.0,203.431,305.1465,305.1465,7193.0,203.431,305.1465,305.1465,7193.0,203.431,305.1465,305.1465,7193.0,203.431
149,Nice,Reims,aller,avion,8255.352212588814,7662.0,787.2373320818652,4812.981308,3358.666808,32449.0,1006.035,8255.352212588814,6801.037712588814,7662.0,787.2373320818652,8255.352212588814,6801.037712588814,7662.0,787.2373320818652
149,Nice,Reims,retour,avion,8255.352212588814,7662.0,787.2373320818652,4812.981308,3358.666808,32449.0,1006.035,8255.352212588814,6801.037712588814,7662.0,787.2373320818652,8255.352212588814,6801.037712588814,7662.0,787.2373320818652
150,Lyon,Reims,aller,avion,5610.502042080097,6655.0,514.8981843337677,837.90034,94.51534,15847.0,532.209,837.90034,94.51534,15847.0,532.209,837.90034,94.51534,15847.0,532.209
150,Lyon,Reims,retour,avion,5610.502042080097,6655.0,514.8981843337677,837.90034,94.51534,15847.0,532.209,837.90034,94.51534,15847.0,532.209,837.90034,94.51534,15847.0,532.209
151,Lens,Reims,aller,bus,276.417,6697.0,184.278,276.417,276.417,6697.0,184.278,276.417,276.417,6697.0,184.278,276.417,276.417,6697.0,184.278
151,Lens,Reims,retour,bus,276.417,6697.0,184.278,276.417,276.417,6697.0,184.278,276.417,276.417,6697.0,184.278,276.417,276.417,6697.0,184.278
152,Marseille,Reims,aller,avion,7935.314050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998,7935.314050109905,6707.582050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998
152,Marseille,Reims,retour,avion,7935.314050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998,7935.314050109905,6707.582050109905,8875.0,796.0642524781556,3478.770864,2251.038864,20084.0,808.1449999999998
153,Reims,Reims,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Reims,Reims,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Rennes,Reims,aller,avion,5509.753129702396,6459.0,500.397561696706,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562
154,Rennes,Reims,retour,avion,5509.753129702396,6459.0,500.397561696706,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562
155,Toulouse,Reims,aller,avion,7836.994062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087,7836.994062949258,6607.459062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087
155,Toulouse,Reims,retour,avion,7836.994062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087,7836.994062949258,6607.459062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087
156,Montpellier,Reims,aller,avion,7714.447026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999,7714.447026253244,6500.875026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999
156,Montpellier,Reims,retour,avion,7714.447026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999,7714.447026253244,6500.875026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999
157,Strasbourg,Reims,aller,bus,526.017,12518.0,350.678,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005
157,Strasbourg,Reims,retour,bus,526.017,12518.0,350.678,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005
158,Nantes,Reims,aller,avion,6105.257526065978,8360.0,619.098827440155,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74
158,Nantes,Reims,retour,avion,6105.257526065978,8360.0,619.098827440155,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74
159,Le Havre,Reims,aller,bus,519.1635,11857.0,346.109,519.1635,519.1635,11857.0,346.109,519.1635,519.1635,11857.0,346.109,519.1635,519.1635,11857.0,346.109
159,Le Havre,Reims,retour,bus,519.1635,11857.0,346.109,519.1635,519.1635,11857.0,346.109,519.1635,519.1635,11857.0,346.109,519.1635,519.1635,11857.0,346.109
160,Auxerre,Reims,aller,bus,305.88,8856.0,203.92,305.88,305.88,8856.0,203.92,305.88,305.88,8856.0,203.92,305.88,305.88,8856.0,203.92
160,Auxerre,Reims,retour,bus,305.88,8856.0,203.92,305.88,305.88,8856.0,203.92,305.88,305.88,8856.0,203.92,305.88,305.88,8856.0,203.92
161,Angers,Reims,aller,train,704.44373,13503.0,432.797,704.44373,60.99473,13503.0,432.797,704.44373,60.99473,13503.0,432.797,704.44373,60.99473,13503.0,432.797
161,Angers,Reims,retour,train,704.44373,13503.0,432.797,704.44373,60.99473,13503.0,432.797,704.44373,60.99473,13503.0,432.797,704.44373,60.99473,13503.0,432.797
162,Saint-Étienne,Reims,aller,avion,5794.056140144582,6577.0,534.3427723286925,923.397475,103.314475,17213.0,570.4939999999999,923.397475,103.314475,17213.0,570.4939999999999,923.397475,103.314475,17213.0,570.4939999999999
162,Saint-Étienne,Reims,retour,avion,5794.056140144582,6577.0,534.3427723286925,923.397475,103.314475,17213.0,570.4939999999999,923.397475,103.314475,17213.0,570.4939999999999,923.397475,103.314475,17213.0,570.4939999999999
163,Paris Saint-Germain,Rennes,aller,avion,4577.521276009042,5493.0,373.2158374703098,578.369638,53.039638,6809.0,316.957,578.369638,53.039638,6809.0,316.957,578.369638,53.039638,6809.0,316.957
163,Paris Saint-Germain,Rennes,retour,avion,4577.521276009042,5493.0,373.2158374703098,578.369638,53.039638,6809.0,316.957,578.369638,53.039638,6809.0,316.957,578.369638,53.039638,6809.0,316.957
164,Monaco,Rennes,aller,avion,9515.437525492602,7691.0,888.2836815550352,2447.932036,631.9060360000001,34313.0,1187.526,9515.437525492602,7699.411525492601,7691.0,888.2836815550352,9515.437525492602,7699.411525492601,7691.0,888.2836815550352
164,Monaco,Rennes,retour,avion,9515.437525492602,7691.0,888.2836815550352,2447.932036,631.9060360000001,34313.0,1187.526,9515.437525492602,7699.411525492601,7691.0,888.2836815550352,9515.437525492602,7699.411525492601,7691.0,888.2836815550352
165,Brest,Rennes,aller,bus,357.546,8707.0,238.364,357.546,357.546,8707.0,238.364,357.546,357.546,8707.0,238.364,357.546,357.546,8707.0,238.364
165,Brest,Rennes,retour,bus,357.546,8707.0,238.364,357.546,357.546,8707.0,238.364,357.546,357.546,8707.0,238.364,357.546,357.546,8707.0,238.364
166,Lille,Rennes,aller,avion,5679.322237845837,4380.0,461.315564379845,942.7196060000002,87.542606,13841.0,574.969,942.7196060000002,87.542606,13841.0,574.969,942.7196060000002,87.542606,13841.0,574.969
166,Lille,Rennes,retour,avion,5679.322237845837,4380.0,461.315564379845,942.7196060000002,87.542606,13841.0,574.969,942.7196060000002,87.542606,13841.0,574.969,942.7196060000002,87.542606,13841.0,574.969
167,Nice,Rennes,aller,avion,9441.856525492602,6203.0,861.5216815550351,1958.2066040000002,175.618604,33002.0,1191.702,9441.856525492602,7659.268525492601,6203.0,861.5216815550351,9441.856525492602,7659.268525492601,6203.0,861.5216815550351
167,Nice,Rennes,retour,avion,9441.856525492602,6203.0,861.5216815550351,1958.2066040000002,175.618604,33002.0,1191.702,9441.856525492602,7659.268525492601,6203.0,861.5216815550351,9441.856525492602,7659.268525492601,6203.0,861.5216815550351
168,Lyon,Rennes,aller,avion,6820.144428922682,5174.0,584.3211194768832,1245.228236,116.055236,16028.0,718.62,6820.144428922682,5690.971428922682,5174.0,584.3211194768832,1245.228236,116.055236,16028.0,718.62
168,Lyon,Rennes,retour,avion,6820.144428922682,5174.0,584.3211194768832,1245.228236,116.055236,16028.0,718.62,6820.144428922682,5690.971428922682,5174.0,584.3211194768832,1245.228236,116.055236,16028.0,718.62
169,Lens,Rennes,aller,avion,5694.206737845836,5647.0,490.026564379845,3278.673498,2451.678498,15869.0,526.203,3278.673498,2451.678498,15869.0,526.203,3278.673498,2451.678498,15869.0,526.203
169,Lens,Rennes,retour,avion,5694.206737845836,5647.0,490.026564379845,3278.673498,2451.678498,15869.0,526.203,3278.673498,2451.678498,15869.0,526.203,3278.673498,2451.678498,15869.0,526.203
170,Marseille,Rennes,aller,avion,8529.03767922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003,8529.03767922896,6973.03367922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003
170,Marseille,Rennes,retour,avion,8529.03767922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003,8529.03767922896,6973.03367922896,7052.0,786.5194914591932,2139.8183919999997,583.8143919999999,22510.0,981.6480000000003
171,Reims,Rennes,aller,avion,5509.753129702396,6459.0,500.397561696706,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562
171,Reims,Rennes,retour,avion,5509.753129702396,6459.0,500.397561696706,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562,806.05727,69.29026999999999,14045.0,491.562
172,Rennes,Rennes,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Rennes,Rennes,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Toulouse,Rennes,aller,avion,6614.08427777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594,6614.08427777279,5555.69327777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594
173,Toulouse,Rennes,retour,avion,6614.08427777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594,6614.08427777279,5555.69327777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594
174,Montpellier,Rennes,aller,avion,7736.709860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306,7736.709860952148,6392.004860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306
174,Montpellier,Rennes,retour,avion,7736.709860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306,7736.709860952148,6392.004860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306
175,Strasbourg,Rennes,aller,avion,7835.817615742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752,7835.817615742705,6581.555115742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752
175,Strasbourg,Rennes,retour,avion,7835.817615742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752,7835.817615742705,6581.555115742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752
176,Nantes,Rennes,aller,bus,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276
176,Nantes,Rennes,retour,bus,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276
177,Le Havre,Rennes,aller,bus,412.0875,9416.0,274.725,412.0875,412.0875,9416.0,274.725,412.0875,412.0875,9416.0,274.725,412.0875,412.0875,9416.0,274.725
177,Le Havre,Rennes,retour,bus,412.0875,9416.0,274.725,412.0875,412.0875,9416.0,274.725,412.0875,412.0875,9416.0,274.725,412.0875,412.0875,9416.0,274.725
178,Auxerre,Rennes,aller,avion,5152.379019407054,4550.0,407.8303750252943,722.811,722.811,16593.0,481.874,5152.379019407054,4429.568019407055,4550.0,407.8303750252943,722.811,722.811,16593.0,481.874
178,Auxerre,Rennes,retour,avion,5152.379019407054,4550.0,407.8303750252943,722.811,722.811,16593.0,481.874,5152.379019407054,4429.568019407055,4550.0,407.8303750252943,722.811,722.811,16593.0,481.874
179,Angers,Rennes,aller,bus,202.36199999999997,5803.0,134.908,202.36199999999997,202.36199999999997,5803.0,134.908,202.36199999999997,202.36199999999997,5803.0,134.908,202.36199999999997,202.36199999999997,5803.0,134.908
179,Angers,Rennes,retour,bus,202.36199999999997,5803.0,134.908,202.36199999999997,202.36199999999997,5803.0,134.908,202.36199999999997,202.36199999999997,5803.0,134.908,202.36199999999997,202.36199999999997,5803.0,134.908
180,Saint-Étienne,Rennes,aller,avion,6528.260761863367,4902.0,558.9101470995906,1172.473871,124.854371,19794.0,756.9049999999997,6528.260761863367,5480.641261863368,4902.0,558.9101470995906,1172.473871,124.854371,19794.0,756.9049999999997
180,Saint-Étienne,Rennes,retour,avion,6528.260761863367,4902.0,558.9101470995906,1172.473871,124.854371,19794.0,756.9049999999997,6528.260761863367,5480.641261863368,4902.0,558.9101470995906,1172.473871,124.854371,19794.0,756.9049999999997
181,Paris Saint-Germain,Toulouse,aller,avion,7010.562645839332,7046.0,654.5117444251536,1122.505122,104.407122,19109.0,733.36,7010.562645839332,5992.464645839332,7046.0,654.5117444251536,1122.505122,104.407122,19109.0,733.36
181,Paris Saint-Germain,Toulouse,retour,avion,7010.562645839332,7046.0,654.5117444251536,1122.505122,104.407122,19109.0,733.36,7010.562645839332,5992.464645839332,7046.0,654.5117444251536,1122.505122,104.407122,19109.0,733.36
182,Monaco,Toulouse,aller,avion,5921.171553663816,6428.0,519.799522007808,876.2640000000001,876.2640000000001,21617.0,584.176,5921.171553663816,5044.907553663816,6428.0,519.799522007808,876.2640000000001,876.2640000000001,21617.0,584.176
182,Monaco,Toulouse,retour,avion,5921.171553663816,6428.0,519.799522007808,876.2640000000001,876.2640000000001,21617.0,584.176,5921.171553663816,5044.907553663816,6428.0,519.799522007808,876.2640000000001,876.2640000000001,21617.0,584.176
183,Brest,Toulouse,aller,avion,7936.475982313926,5945.0,722.0779126179388,1328.2815,1328.2815,29342.0,885.521,7936.475982313926,6608.194482313926,5945.0,722.0779126179388,7936.475982313926,6608.194482313926,5945.0,722.0779126179388
183,Brest,Toulouse,retour,avion,7936.475982313926,5945.0,722.0779126179388,1328.2815,1328.2815,29342.0,885.521,7936.475982313926,6608.194482313926,5945.0,722.0779126179388,7936.475982313926,6608.194482313926,5945.0,722.0779126179388
184,Lille,Toulouse,aller,avion,8578.67361206788,6205.0,805.5492210529445,4728.029141,3358.824641,29206.0,982.181,8578.67361206788,7209.469112067879,6205.0,805.5492210529445,8578.67361206788,7209.469112067879,6205.0,805.5492210529445
184,Lille,Toulouse,retour,avion,8578.67361206788,6205.0,805.5492210529445,4728.029141,3358.824641,29206.0,982.181,8578.67361206788,7209.469112067879,6205.0,805.5492210529445,8578.67361206788,7209.469112067879,6205.0,805.5492210529445
185,Nice,Toulouse,aller,avion,5847.590553663816,4940.0,493.037522007808,842.826,842.826,20207.0,561.884,5847.590553663816,5004.764553663816,4940.0,493.037522007808,842.826,842.826,20207.0,561.884
185,Nice,Toulouse,retour,avion,5847.590553663816,4940.0,493.037522007808,842.826,842.826,20207.0,561.884,5847.590553663816,5004.764553663816,4940.0,493.037522007808,842.826,842.826,20207.0,561.884
186,Lyon,Toulouse,aller,avion,5087.38194662463,4668.0,390.28703701083253,911.8601699999999,94.53117,17498.0,517.298,5087.38194662463,4270.05294662463,4668.0,390.28703701083253,911.8601699999999,94.53117,17498.0,517.298
186,Lyon,Toulouse,retour,avion,5087.38194662463,4668.0,390.28703701083253,911.8601699999999,94.53117,17498.0,517.298,5087.38194662463,4270.05294662463,4668.0,390.28703701083253,911.8601699999999,94.53117,17498.0,517.298
187,Lens,Toulouse,aller,avion,8593.55661206788,7472.0,834.2602210529445,2188.171774,847.150774,29129.0,912.603,8593.55661206788,7252.535612067879,7472.0,834.2602210529445,8593.55661206788,7252.535612067879,7472.0,834.2602210529445
187,Lens,Toulouse,retour,avion,8593.55661206788,7472.0,834.2602210529445,2188.171774,847.150774,29129.0,912.603,8593.55661206788,7252.535612067879,7472.0,834.2602210529445,8593.55661206788,7252.535612067879,7472.0,834.2602210529445
188,Marseille,Toulouse,aller,avion,4524.172125372093,5545.0,361.4662901141278,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772
188,Marseille,Toulouse,retour,avion,4524.172125372093,5545.0,361.4662901141278,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772,605.6579999999999,605.6579999999999,14213.0,403.772
189,Reims,Toulouse,aller,avion,7836.994062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087,7836.994062949258,6607.459062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087
189,Reims,Toulouse,retour,avion,7836.994062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087,7836.994062949258,6607.459062949258,7947.0,766.7314781986445,2063.487556,833.952556,27691.0,867.087
