departure,arrival,travel_time_seconds,distance_km,emissions_kg_co2,transport_type,route_details
Brest,Saint-Étienne,59130,1965.64,1101.896804,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 529.49, 'co2_kg': 1.2495964, 'time_s': 13680}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 5.689, 'co2_kg': 8.5335, 'time_s': 1155}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 441.149, 'co2_kg': 1.04111164, 'time_s': 10620}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Brest,Toulouse,64104,2517.3839999999996,321.299884,train,"{'train_route_details': [{'from': 'Brest (Brest)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 529.49, 'co2_kg': 1.2495964, 'time_s': 13680}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 720.429, 'co2_kg': 1.70021244, 'time_s': 16620}], 'car_route_details': {'segments': [{'from': 'Stade Francis-Le Blé', 'to': 'Brest (Brest)', 'distance_km': 6.48, 'travel_time_seconds': 978, 'emissions_kg_co2': 9.72}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Le Havre,Lens,32248,746.348,680.700322,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 8460}, {'from': 'Haussmann - Saint-Lazare (Paris)', 'to': 'Magenta (Paris)', 'type': 'car', 'distance_km': 2.65, 'co2_kg': 3.975, 'time_s': 865}, {'from': 'Paris Nord (Paris)', 'to': 'Lens (Lens)', 'type': 'public_transport', 'distance_km': 175.382, 'co2_kg': 0.41390152, 'time_s': 4200}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Lens (Lens)', 'to': 'Stade Bollaert-Delelis', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}]}}"
Le Havre,Lille,30628,625.706,188.957934,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Rouen Rive Droite (Rouen)', 'type': 'public_transport', 'distance_km': 79.969, 'co2_kg': 0.9516311, 'time_s': 3120}, {'from': 'Rouen Rive Droite (Rouen)', 'to': 'Lille Flandres (Lille)', 'type': 'public_transport', 'distance_km': 218.834, 'co2_kg': 0.51644824, 'time_s': 10020}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Lille Flandres (Lille)', 'to': 'Decathlon Arena Pierre Mauroy Stadium', 'distance_km': 20.362, 'travel_time_seconds': 1678, 'emissions_kg_co2': 30.543}]}}"
Le Havre,Lyon,37420,1188.6899999999998,202.646136,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 571.776, 'co2_kg': 1.34939136, 'time_s': 16500}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Groupama Stadium', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}]}}"
Le Havre,Marseille,50188,1725.658,1366.39007,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 7980}, {'from': 'Auber (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'car', 'distance_km': 6.406, 'co2_kg': 9.609, 'time_s': 1843}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 658.525, 'co2_kg': 1.5541189999999998, 'time_s': 11160}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Orange Vélodrome', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}]}}"
Le Havre,Monaco,72894,2114.556,1459.876114,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 7980}, {'from': 'Auber (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'car', 'distance_km': 6.406, 'co2_kg': 9.609, 'time_s': 1843}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 835.754, 'co2_kg': 1.9723794399999999, 'time_s': 21540}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Le Havre,Montpellier,50562,1746.962,1391.6544259999998,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 8160}, {'from': 'Auber (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'car', 'distance_km': 6.406, 'co2_kg': 9.609, 'time_s': 1843}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Montpellier Sud de France (Montpellier)', 'type': 'public_transport', 'distance_km': 660.946, 'co2_kg': 1.55983256, 'time_s': 11580}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Montpellier Sud de France (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 24.834, 'travel_time_seconds': 3046, 'emissions_kg_co2': 37.251}]}}"
Le Havre,Nantes,45336,1110.5400000000002,1433.53383,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 180.116, 'co2_kg': 2.1433804, 'time_s': 8160}, {'from': 'Haussmann - Saint-Lazare (Paris)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'car', 'distance_km': 7.122, 'co2_kg': 10.683, 'time_s': 1734}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 341.885, 'co2_kg': 0.8068486, 'time_s': 7260}, {'from': 'Nantes (Nantes)', 'to': 'Chantenay (Nantes)', 'type': 'public_transport', 'distance_km': 4.547, 'co2_kg': 0.0541093, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Chantenay (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 35.462, 'travel_time_seconds': 1878, 'emissions_kg_co2': 53.193}]}}"
Le Havre,Nice,72894,2114.556,1459.876114,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 7980}, {'from': 'Auber (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'car', 'distance_km': 6.406, 'co2_kg': 9.609, 'time_s': 1843}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 835.754, 'co2_kg': 1.9723794399999999, 'time_s': 21540}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Le Havre,Paris Saint-Germain,19424,404.654,263.36517,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 7980}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Paris Saint-Lazare (Paris)', 'to': 'Parc des Princes', 'distance_km': 17.23, 'travel_time_seconds': 2354, 'emissions_kg_co2': 25.845000000000002}]}}"
Le Havre,Reims,31528,672.876,4818.548801999999,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 8160}, {'from': 'Auber (Paris)', 'to': 'Aéroport - Charles-de-Gaulle 2 RER (Tremblay-en-France)', 'type': 'car', 'distance_km': 30.285, 'co2_kg': 45.427499999999995, 'time_s': 2217}, {'from': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 106.287, 'co2_kg': 0.25083732000000003, 'time_s': 1920}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.91, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Le Havre,Rennes,36442,1018.706,1233.705446,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 7980}, {'from': 'Paris Saint-Lazare (Paris)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'car', 'distance_km': 6.082, 'co2_kg': 9.123, 'time_s': 1373}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 305.641, 'co2_kg': 0.72131276, 'time_s': 5280}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
Le Havre,Strasbourg,39668,1193.69,812.9309059999999,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 7980}, {'from': 'Haussmann - Saint-Lazare (Paris)', 'to': 'Paris Est (Paris)', 'type': 'car', 'distance_km': 3.126, 'co2_kg': 4.688999999999999, 'time_s': 1008}, {'from': 'Paris Est (Paris)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 395.626, 'co2_kg': 0.93367736, 'time_s': 6300}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Le Havre,Saint-Étienne,46358,1289.038,1312.287334,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 8160}, {'from': 'Auber (Paris)', 'to': 'Paris Gare de Lyon (Paris)', 'type': 'car', 'distance_km': 6.406, 'co2_kg': 9.609, 'time_s': 1843}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 441.149, 'co2_kg': 1.04111164, 'time_s': 10620}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Le Havre,Toulouse,65280,1868.962,4652.0280139999995,train,"{'train_route_details': [{'from': 'Le Havre (Le Havre)', 'to': 'Paris Saint-Lazare (Paris)', 'type': 'public_transport', 'distance_km': 189.843, 'co2_kg': 2.2591316999999997, 'time_s': 8400}, {'from': 'Auber (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'car', 'distance_km': 28.207, 'co2_kg': 42.3105, 'time_s': 2742}, {'from': 'Massy TGV (Massy)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 707.029, 'co2_kg': 1.66858844, 'time_s': 16740}], 'car_route_details': {'segments': [{'from': 'Stade Océane', 'to': 'Le Havre (Le Havre)', 'distance_km': 7.738, 'travel_time_seconds': 1110, 'emissions_kg_co2': 11.607000000000001}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Lens,Lille,5796,79.53,68.10458,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Lille Centre Hospitalier Régional (Lille)', 'type': 'public_transport', 'distance_km': 28.282, 'co2_kg': 0.33655579999999996, 'time_s': 1980}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Lille Centre Hospitalier Régional (Lille)', 'to': 'Decathlon Arena Pierre Mauroy Stadium', 'distance_km': 20.106, 'travel_time_seconds': 1348, 'emissions_kg_co2': 30.159000000000002}]}}"
Lens,Lyon,29358,1164.062,208.361852,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 16.104, 'co2_kg': 0.1916376, 'time_s': 960}, {'from': 'Arras (Arras)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 545.797, 'co2_kg': 1.28808092, 'time_s': 11400}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Groupama Stadium', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}]}}"
Lens,Marseille,41940,1700.376,1147.9304,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 16.098, 'co2_kg': 0.19156620000000002, 'time_s': 840}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3240}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 662.886, 'co2_kg': 1.56441096, 'time_s': 11940}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Orange Vélodrome', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}]}}"
Lens,Monaco,66926,2080.552,1240.387248,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 16.098, 'co2_kg': 0.19156620000000002, 'time_s': 840}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3240}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 835.754, 'co2_kg': 1.9723794399999999, 'time_s': 21540}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Lens,Montpellier,44048,1714.8100000000002,1159.100312,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 16.098, 'co2_kg': 0.19156620000000002, 'time_s': 840}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3240}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Montpellier Saint-Roch (Montpellier)', 'type': 'public_transport', 'distance_km': 666.678, 'co2_kg': 1.5733600799999998, 'time_s': 12600}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Montpellier Saint-Roch (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 15.222, 'travel_time_seconds': 2140, 'emissions_kg_co2': 22.833}]}}"
Lens,Nantes,36618,1098.76,4913.721812000001,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 17.372, 'co2_kg': 0.2067268, 'time_s': 1320}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3300}, {'from': 'Gare du Nord (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'car', 'distance_km': 31.702, 'co2_kg': 47.553, 'time_s': 3052}, {'from': 'Massy TGV (Massy)', 'to': 'Le Mans (Le Mans)', 'type': 'public_transport', 'distance_km': 173.101, 'co2_kg': 0.40851835999999997, 'time_s': 2820}, {'from': 'Le Mans (Le Mans)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 160.617, 'co2_kg': 0.37905612, 'time_s': 4680}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Nantes (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}]}}"
Lens,Nice,66926,2080.552,1240.387248,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 16.098, 'co2_kg': 0.19156620000000002, 'time_s': 840}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3240}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 835.754, 'co2_kg': 1.9723794399999999, 'time_s': 21540}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Lens,Paris Saint-Germain,13272,383.126,89.933152,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 175.382, 'co2_kg': 0.41390152, 'time_s': 4440}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Paris Nord (Paris)', 'to': 'Parc des Princes', 'distance_km': 29.502, 'travel_time_seconds': 3904, 'emissions_kg_co2': 44.253}]}}"
Lens,Reims,18912,549.0260000000001,95.66114600000002,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 15.913, 'co2_kg': 0.1893647, 'time_s': 780}, {'from': 'Arras (Arras)', 'to': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'type': 'public_transport', 'distance_km': 144.729, 'co2_kg': 0.34156044, 'time_s': 2940}, {'from': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 106.287, 'co2_kg': 0.25083732000000003, 'time_s': 1920}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.91, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Lens,Rennes,31738,1052.406,4903.3569959999995,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 17.372, 'co2_kg': 0.2067268, 'time_s': 1320}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3300}, {'from': 'Gare du Nord (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'car', 'distance_km': 31.702, 'co2_kg': 47.553, 'time_s': 3052}, {'from': 'Massy TGV (Massy)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 312.312, 'co2_kg': 0.73705632, 'time_s': 5700}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
Lens,Strasbourg,26710,1111.2020000000002,162.36444199999997,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 15.913, 'co2_kg': 0.1893647, 'time_s': 780}, {'from': 'Arras (Arras)', 'to': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'type': 'public_transport', 'distance_km': 144.729, 'co2_kg': 0.34156044, 'time_s': 2940}, {'from': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 389.148, 'co2_kg': 0.91838928, 'time_s': 6720}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
